baseline_version,jp_term,cn_term,category,count,classification,applicability,source_authority,source_hash,reason,examples,origin
photonflowers-ex-terms-v1.0,バクッ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1097218736:00032000 |  | ――バクッ！<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,バケモノ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:630827184:00030570 |  | や、<03>やっぱり…<03>…<03>。<0A>一瞬見えたあのバケモノじみた三つ編みは間違いなく委員長！<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,バスケ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:630827184:00064936 |  | 柏木はバスケで推薦決めたんだっけ。<0A>温泉旅行の時も大学の合宿参加でいなかったんだよな。<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,バッタリ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1162587616:00072078 |  | それに、<03>ウチの大学は敷地もムダに広いからな…<03>…<03>構内でバッタリ会うなんて偶然は期待できない。<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,バツ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1391025672:00113109 | 武 | 【武】「今すぐにでも独りで考えたいんだ。<0A>それに…<03>…<03>純夏と会うのは…<03>…<03>正直バツが悪いからさ」<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,バトルロイヤル,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:630827184:00059824 |  | モニタの中じゃ、<03>なかなかいい試合してる。<0A>バトルロイヤルにありがちな、<03>膠着状態もなく、<03>ちゃんと機体が動き回ってるぞ。<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,バババーカ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1391025672:00147017 | 武 | 【武】「バババーカ！　見るわけねぇだろ！」<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,バレバレ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:630827184:00069522 |  | 大体、<03>付き合ってること言ってねえし。<0A>まあ、<03>バレバレの状況はもう受け入れた上で、<03>ツッコミどころ満載の事言ったわけだけど、<03>本気にするなよな。<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,バレンタインデー,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1097218736:00019306 | 純夏 | 【純夏】「今日はバレンタインデーだよっ！」<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,バレーボール,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio:487417908:00104793 |  | バレーボールやってて、<03>それで慧ちゃんが飛んで、<03>スパーンってすごい音がして、<03>白い何かが飛んできて…<03>…<03>…<03>…<03><01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,バンザイ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio:487417908:00110601 |  | うううううう…<03>…<03>バンザイして固まってる場合じゃないんだよー！<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,バーカバーカ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio:487590408:00092177 | 純夏 | 【純夏】「バーカバーカ～」<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,バーゲン,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1162587616:00044226 |  | つまりアレだ。バーゲンのごとき壮絶さってことだな？<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,バーーーーーーーカ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1238534540:00048866 |  | なーにが、<03>今後の２人の人生だ、<03>バーーーーーーーカ。<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,パズル,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1495411112:00009469 |  | こいつはバイトのパズルは避けられそうにないなあ…<03>…<03>。<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,パッケージ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1366349532:00068078 |  | パッケージからしてたまのハートをイーグルキャッチか！？<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,パラサイト,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio:487417908:00143389 | 武 | 【武】「ふふ、<03>それは言えんが、<03>強いて言うなら新たな宿主にパラサイト？」<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,パレオ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio:487283344:00088108 |  | パレオ付いてるのとか着たことないから、<03>着てみたいしなあ…<03>…<03>。<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,パワー,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1391025672:00092305 | 声 | 【声】「友情パワーもうまく行かなかったみたいね」<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,パワーダウン,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio:487283344:00085592 | 武 | 【武】「あッ、<03>ヤバイぞ純夏！　水に濡れると顔がふやけるぞ！　パワーダウンだぞ？」<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,パンチ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:630827184:00033806 |  | 毎朝、<03>起きがけに説教なんかされてみろ！？　オレはきっと寝ぼけたままで速攻パンチくれるだろ？<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,ヒイヒイ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1602830768:00100303 |  | １年の頃はヒイヒイいいながら登ったこの坂道も、<03>今じゃ普通に登っている。<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,ヒマラヤ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1592562700:00011453 | 尊人 | 【尊人】「だとしたらあれは異常だね。<0A>ボクの経験からすると、<03>あの疲労度はちょうどヒマラヤで遭難して１０日間――」<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,ヒモパン,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:186673440:00118381 | 醍三郎 | 【醍三郎】「白いヒモパン……いや、ついに月詠までも退けたか……」<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,ビビリ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio:487590408:00110583 | 武 | 【武】「どうでもいいけど、<03>オレの机の上に置いてくなよ～。<0A>超ビビリ入ったぞ！」<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,ピカ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1391025672:00125777 |  | 金ピカの玉だ…<03>…<03>。<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,ピカイチ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:30631052:00112922 |  | 純夏は問題外としても、<03>委員長は…<03>…<03>勘はともかく、<03>論理的に予測する能力はピカイチだ。<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,ピッタリ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1366349532:00052328 |  | 殴っても殴っても起き上がってくる人形…<03>…<03>これなら純夏のストレス発散にピッタリじゃないか！<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,ピンチ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1391025672:00137537 | 純夏 | 【純夏】「わたしバカだから、<03>御剣さんが来てようやくそれに気づいて…<03>…<03>でも…<03>…<03>もう大ピンチ」<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,フェンス,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio:487716956:00155183 | 武 | 【武】「これでいいのか？　って、<03>あ、<03>あいつ…<03>…<03>…<03>…<03>フェンスにのったぞ」<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,フォォォォォォッッ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio:487417908:00158911 | 壬姫 | 【壬姫】「フ…<03>…<03>フォォォォォォッッ！！」<01>,mechanical_scan_reviewed
photonflowers-ex-terms-v1.0,フケ,,ordinary_katakana_or_sound,1,contextual,sentence-level context,JP scan reviewed,fb77f496b2a4de8ef6512f9d459086209f5173314323888c082a9c36720c3437,"ordinary loanword, pronoun, slang, sound effect, or fragment; no fixed chapter terminology",pf:static:photonflowers11.rio.002:1391025672:00112701 | 武 | 【武】「それでさ…<03>…<03>相談なんだけど…<03>…<03>オレ、<03>午後の授業フケるから、<03>見逃してくれないかな？」<01>,mechanical_scan_reviewed
