"call_order","id","rio_file","scene","speaker_jp","jp_text","cn_text"
"7157","pm:static:photonmelodies11.rio.004:1769368948:00010922","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","実験資材置場か…<03>…<03>。普通の人間ならば、<03>この時間に出入りする理由はないはずだが…<03>…<03>。<01>","这里是实验材料存放处吗……<03>……<03>。普通人<03>没有理由在这个时间出入……<03>……<03>。<01>"
"7158","pm:static:photonmelodies11.rio.004:1769368948:00011286","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","まさか……気づかれていたとでもいうのか…<03>…<03>。<01>","难道……我的潜入早已暴露了……<03>……<03>？<01>"
"7159","pm:static:photonmelodies11.rio.004:1769368948:00011412","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","気取られる前に制圧して…<03>…<03>。<01>","必须在对方察觉我之前将其制服……<03>……<03>。<01>"
"7160","pm:static:photonmelodies11.rio.004:1769368948:00011530","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","男","【男】「――私だ」<01>","【男人】「——是我。」<01>"
"7161","pm:static:photonmelodies11.rio.004:1769368948:00011586","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","男","【男】「――そう、<03>ターゲットは、<03>あの不幸な少女だ」<01>","【男人】「——没错，<03>目标就是<03>那个不幸的少女。」<01>"
"7162","pm:static:photonmelodies11.rio.004:1769368948:00011730","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","ターゲット…<03>…<03>。なんだ…<03>…<03>？　何の話をしている…<03>…<03>。<01>","目标……<03>……<03>。什么情况……<03>……<03>？他们究竟在谈什么……<03>……<03>。<01>"
"7163","pm:static:photonmelodies11.rio.004:1769368948:00011868","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","声","【声】「――ああなってはもう人間では無い。もはや人と呼ぶべき存在ではないからな、<03>殺してやった方が慈悲深いというものだ」<01>","【声音】「——变成那副模样，她就已经不是人了。既然称不上人，<03>杀了她反而才算仁慈。」<01>"
"7164","pm:static:photonmelodies11.rio.004:1769368948:00012200","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","…<03>…<03>殺すだと？<01>","…<03>…<03>杀了她？<01>"
"7165","pm:static:photonmelodies11.rio.004:1769368948:00012342","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","欧州連合以外にも諜報員が紛れ込んでいるのか…<03>…<03>？<01>","除了欧盟，难道还有其他势力的情报人员混了进来……<03>……<03>？<01>"
"7166","pm:static:photonmelodies11.rio.004:1769368948:00012572","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","要人の暗殺計画が動いているのか？<01>","有人正在策划暗杀要员？<01>"
"7167","pm:static:photonmelodies11.rio.004:1769368948:00012772","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","声","【声】「――意味はある。あの少女は研究の核だ。さしずめ女狐の娘と言ったところか」<01>","【声音】「——当然有意义。那个少女是研究的核心，姑且可以说是女狐的女儿吧。」<01>"
"7168","pm:static:photonmelodies11.rio.004:1769368948:00013078","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","――なん……<03>だと…<03>…<03>っ！？<01>","——你……<03>说什么……<03>……<03>！？<01>"
"7169","pm:static:photonmelodies11.rio.004:1769368948:00013130","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","『不幸な少女』『ああなってはもう人間では無い』
『研究の核である女狐の娘』…<03>…<03>。<01>","‘不幸的少女’、‘变成那样就已不再是人’、
‘身为研究核心的女狐之女’……<03>……<03>。<01>"
"7170","pm:static:photonmelodies11.rio.004:1769368948:00013386","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","まさか…<03>…<03>このターゲットというのは…<03>…<03>！？<01>","难道…<03>…<03>他们所谓的目标是…<03>…<03>！？<01>"
"7171","pm:static:photonmelodies11.rio.004:1769368948:00013480","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","声","【声】「――これであの女狐も少しは懲りるだろう…<03>…<03>。研究はここで打ち切られ、<03>次の時代がやってくるという訳だ」<01>","【声音】「——这样一来，那只女狐多少也会吸取教训吧……<03>……<03>。研究将就此中止，<03>新的时代也将到来。」<01>"
"7172","pm:static:photonmelodies11.rio.004:1769368948:00013880","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","間違いない…<03>…<03>こいつのターゲットは第３計画が産み出した人工ＥＳＰ発現体、<03>社霞だ。<01>","不会错……<03>……<03>他的目标正是Alternative 3创造的人工 ESP 显现体——<03>社霞。<01>"
"7173","pm:static:photonmelodies11.rio.004:1769368948:00014182","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","だが、<03>なぜ…<03>…<03>いや、<03>狙われて当然だ。社霞は思考を読み取ることができる最強のスパイハンター…<03>…<03>。<01>","可是，<03>为什么……<03>……<03>不，<03>她会被盯上再正常不过。社霞能够读取思维，是最强的间谍克星……<03>……<03>。<01>"
"7174","pm:static:photonmelodies11.rio.004:1769368948:00014476","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","そしてドクター香月の片腕として第四計画の要にもなっている…<03>…<03>言わばドクター香月の最強の駒ともいえる。<01>","而且她还是香月博士的得力助手，也是第四计划的关键……<03>……<03>可以说是香月博士手中最强的一枚棋子。<01>"
"7175","pm:static:photonmelodies11.rio.004:1769368948:00014802","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","ならば――その駒を落として、<03>将であるドクター香月を裸にして研究を遅滞させる…<03>…<03>。<01>","那么——只要吃掉这枚棋子，<03>让身为将帅的香月博士彻底暴露，便能拖慢研究进度……<03>……<03>。<01>"
"7176","pm:static:photonmelodies11.rio.004:1769368948:00015076","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","第４計画進捗阻止のため、<03>生まれながら呪われた人生を行くことを義務付けられた、<03>あの少女を殺す…<03>…<03>…<03>…<03>。<01>","为了阻止第四计划推进，<03>他们要杀死的，<03>竟是那个生来便注定背负诅咒人生的少女……<03>……<03>……<03>……<03>。<01>"
"7177","pm:static:photonmelodies11.rio.004:1769368948:00015392","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","声","【声】「――心配するな、<03>所詮停滞工作員は捨て駒だ。…<03>…<03>これは私が直接実行する。段取りはすべて整った」<01>","【声音】「——不用担心，<03>停滞特工说到底只是弃子。……<03>……<03>这次由我亲自执行，一切都已安排妥当。」<01>"
"7178","pm:static:photonmelodies11.rio.004:1769368948:00015824","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","声","【声】「――レセプション参加者まで警備してやらねばならない状態だ。警備レベル自体は上がっているが女狐回りは完全に手が足りていない」<01>","【声音】「——现在连招待会来宾都必须派人保护。整体警戒等级虽已提高，但女狐身边的人手完全不够。」<01>"
"7179","pm:static:photonmelodies11.rio.004:1769368948:00016384","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","く…<03>…<03>、<03>完全に見抜かれている…<03>…<03>。<01>","可恶……<03>……<03>，<03>我们的警备漏洞完全被他看穿了……<03>……<03>。<01>"
"7180","pm:static:photonmelodies11.rio.004:1769368948:00016494","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","何者だ、<03>こいつ…<03>…<03>…<03>。<01>","这家伙<03>究竟是什么人……<03>……<03>……<03>。<01>"
"7181","pm:static:photonmelodies11.rio.004:1769368948:00016574","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","――――ッ！<01>","————呃！<01>"
"7182","pm:static:photonmelodies11.rio.004:1769368948:00016600","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","そうか…<03>…<03>こいつが第５計画の…<03>…<03>…<03>…<03>。<01>","原来如此……<03>……<03>这家伙就是Alternative 5的……<03>……<03>……<03>……<03>。<01>"
"7183","pm:static:photonmelodies11.rio.004:1769368948:00016738","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","声","【声】「ターゲットは地下１９階にいる…<03>…<03>。第４計画の中枢であるあのフロアは陸の孤島だ。通常では直接、<03>連絡する手段もなければ侵入することもできない」<01>","【声音】「目标在地下１９层……<03>……<03>。作为第四计划中枢的那一层与外界完全隔绝。通常情况下，<03>既无法直接联络，也不可能潜入。」<01>"
"7184","pm:static:photonmelodies11.rio.004:1769368948:00017246","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","間違いない、<03>この男は第５計画の関係者だ。<01>","不会错，<03>这个男人与Alternative 5有关。<01>"
"7185","pm:static:photonmelodies11.rio.004:1769368948:00017394","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","そしてドクター香月の研究を妨害するために社霞を暗殺しようとしている…<03>…<03>。<01>","而且，他正企图暗杀社霞，以此阻挠香月博士的研究……<03>……<03>。<01>"
"7186","pm:static:photonmelodies11.rio.004:1769368948:00017648","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","声","【声】「だからこそキーを入手した今、<03>それが裏目にでる…<03>…<03>。――吉報を待っていてくれ。以上だ、<03>通信を終える」<01>","【声音】「正因如此，如今钥匙已经到手，<03>那里的封闭反而会成为他们的弱点……<03>……<03>。——等我的好消息。以上，<03>通信结束。」<01>"
"7187","pm:static:photonmelodies11.rio.004:1769368948:00018038","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","通信が終わった…<03>…<03>。<01>","通信结束了…<03>…<03>。<01>"
"7188","pm:static:photonmelodies11.rio.004:1769368948:00018126","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","まずい…<03>…<03>、<03>あの様子だと、<03>今すぐにでも社霞の暗殺に動くはずだ。ならば早く安全な場所にあの子を退避させないと…<03>…<03>。<01>","糟了……<03>……<03>，<03>听他的口气，<03>随时都可能动手暗杀社霞。必须尽快让那孩子转移到安全地点……<03>……<03>。<01>"
"7189","pm:static:photonmelodies11.rio.004:1769368948:00018602","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","ダクトの中を後ろずさりで――畜生！　どう考えても１時間近くは掛かる…<03>…<03>！<01>","可要在通风管里一路倒退回去——该死！怎么也得花将近１小时……<03>……<03>！<01>"
"7190","pm:static:photonmelodies11.rio.004:1769368948:00018914","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","しかし、それをどうやって説明をする…<03>…<03>？<01>","可是，要怎样向别人说明这件事……<03>……<03>？<01>"
"7191","pm:static:photonmelodies11.rio.004:1769368948:00019254","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","考えてみろ、<03>殺害計画があると説明したとして、<03>信憑性を出すには俺がここに侵入したことを話す必要がある。<01>","仔细想想，<03>就算声称有人策划暗杀，<03>要让这情报可信，我就必须坦白自己潜入了这里。<01>"
"7192","pm:static:photonmelodies11.rio.004:1769368948:00019618","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","そんなことできるはずもない！！<01>","这种事怎么可能坦白！！<01>"
"7193","pm:static:photonmelodies11.rio.004:1769368948:00019744","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","…<03>…<03>社霞殺害計画を伝えたとして、<03>俺にメリットがあるのか？<01>","……<03>……<03>就算把刺杀社霞的计划报告上去，<03>对我又有什么好处？<01>"
"7194","pm:static:photonmelodies11.rio.004:1769368948:00020098","photonmelodies11.rio.004","crsa:photonmelodies11.rio.004@1769368948","","あの子がどうなろうが、<03>俺には何も関係がない。<01>","那孩子会怎么样，<03>和我没有任何关系。<01>"
